chemical.id,plate.id,well,chemical_plate_well,conc,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49
53,9289,A01,53_9289_A01,50.0,1.5,0.0,0.0,0.0,0.0,0.0,0.294117647058824,43.29411764705879,0.0,34.823529411764696,51.6470588235294,0.0,0.0,12.588235294117599,41.125,0.0,0.0,0.0,0.0,37.0,5.9375,0.0,30.8235294117647,19.4705882352941,0.0,0.0,0.0,0.0,38.7647058823529,2.05882352941176,0.0,1.29411764705882,55.6470588235294,115.1875,54.23529411764711,5.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,A02,53_9289_A02,35.6,0.0,25.8235294117647,6.1875,0.0,0.0,0.0,0.0,41.8235294117647,4.25,0.0,17.6470588235294,16.6875,0.0,69.1176470588235,0.0,0.0,0.0,0.0,13.764705882352901,30.529411764705895,23.0,0.0,0.0,0.0,29.6875,4.29411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8125,7.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,A03,53_9289_A03,11.2,0.0,0.0,0.0,0.0588235294117647,37.0588235294118,0.6875,0.0,26.588235294117602,16.4375,0.0,0.0,46.8125,0.0588235294117647,0.0,0.0,26.1176470588235,7.76470588235294,0.0,40.0,10.9411764705882,0.0625,48.82352941176471,0.0,34.941176470588196,0.1875,0.0,0.0,26.625,2.7058823529411806,0.0,0.0,0.0,40.5294117647059,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
53,9289,A04,53_9289_A04,5.0,0.0,0.0,61.8125,0.0588235294117647,0.0588235294117647,0.0,24.647058823529395,13.882352941176501,79.8125,2.76470588235294,0.0,0.0625,60.76470588235289,44.94117647058821,39.6875,0.0,0.0,22.5,37.2352941176471,0.0,0.0,78.5882352941177,1.05882352941176,24.8823529411765,35.3125,0.0,0.0,45.1875,34.5294117647059,0.0,62.125,0.529411764705882,0.0,49.5625,29.529411764705895,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,A05,53_9289_A05,1.0,0.0,5.47058823529412,34.4375,36.9411764705882,0.0588235294117647,0.0,0.0,37.0,33.25,14.294117647058801,0.0,2.5,40.4705882352941,0.0,50.1875,28.058823529411804,0.11764705882352902,0.0,47.23529411764711,0.0,25.25,11.176470588235302,44.82352941176471,8.352941176470589,0.0,29.8235294117647,0.0588235294117647,53.125,0.0,13.9411764705882,24.1875,0.0,0.0,54.1875,23.0,15.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0
53,9289,A06,53_9289_A06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,A07,53_9289_A07,50.0,0.0,45.05882352941179,0.0,0.0,28.7058823529412,15.0625,0.0,0.0,39.9375,2.7058823529411806,0.0,48.1875,0.0,0.0,36.8125,10.294117647058801,0.0,51.75,0.0588235294117647,0.0,48.6875,0.823529411764706,0.0,26.2941176470588,22.9375,0.0,0.0,68.6875,0.0588235294117647,35.7647058823529,0.0,0.0588235294117647,17.6470588235294,123.375,51.29411764705879,13.764705882352901,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,A08,53_9289_A08,35.6,0.0,0.0,0.0625,34.823529411764696,0.0,0.0,39.9411764705882,1.7647058823529398,0.0,0.0,0.0,0.0,0.0,0.0,46.75,19.8823529411765,0.0,0.0625,0.0,12.117647058823499,15.625,0.0,0.0,0.0,0.0,8.882352941176471,23.1764705882353,0.0,0.0,0.0,33.875,1.94117647058824,64.35294117647061,64.9375,47.5882352941176,24.2941176470588,42.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0
53,9289,A09,53_9289_A09,11.2,0.0,0.0,32.8125,0.23529411764705901,0.0,0.0,0.0,40.6470588235294,0.0,0.0,0.0,0.0,29.1176470588235,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0625,0.0,31.2352941176471,3.88235294117647,0.0,0.0588235294117647,55.5882352941176,1.875,0.0,22.470588235294105,0.0,40.2352941176471,124.117647058824,127.375,80.9411764705882,19.4705882352941,18.1875,18.1176470588235,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,14.0588235294118,20.70588
53,9289,A10,53_9289_A10,5.0,2.9,29.058823529411804,30.25,4.82352941176471,0.0,0.0,59.5294117647059,0.0,15.625,15.588235294117599,0.0,22.875,2.05882352941176,0.0,30.125,0.0,11.588235294117599,14.9375,0.0,27.7647058823529,0.0,0.0,25.941176470588196,0.0,0.0,28.8823529411765,0.0,63.625,21.529411764705895,1.88235294117647,0.0,0.0,81.6470588235294,78.9375,99.52941176470591,76.7647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,A11,53_9289_A11,1.0,0.0,0.0,0.0,16.0,0.0,75.3125,7.411764705882349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,55.94117647058821,0.0,14.882352941176501,0.23529411764705901,0.0,0.0,28.8823529411765,15.411764705882401,0.0,0.0,23.8235294117647,0.0,32.4705882352941,109.17647058823499,84.125,44.4117647058824,19.588235294117602,31.1875,0.0,0.0,0.0,0.0,0.0,69.625,12.0588235294118,0.0,0.0,0.0,0.0,0.0
53,9289,A12,53_9289_A12,0.0,0.0,44.4117647058824,0.0,11.117647058823499,0.0,0.0,0.0,22.411764705882398,0.0,0.0588235294117647,12.0,2.6875,0.0,0.0,27.25,0.0,18.7647058823529,0.0,0.0,0.0,26.6875,0.0,0.0,0.0,45.6875,11.470588235294098,0.17647058823529396,0.0,22.8235294117647,14.9411764705882,19.6875,1.0,0.0,78.375,0.411764705882353,0.0,0.0,0.0,0.0,27.75,0.11764705882352902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B01,53_9289_B01,50.0,0.0,34.5882352941176,0.0,0.0,0.0,51.5625,2.58823529411765,0.0,0.0,42.1764705882353,0.588235294117647,59.625,0.0,0.0,0.0,25.529411764705895,10.4705882352941,0.0,0.0,0.0,42.3125,3.6470588235294104,0.0,37.7058823529412,2.4375,0.0,0.0,55.0,0.0,0.0,0.0,50.4705882352941,125.17647058823499,161.75,133.470588235294,95.8235294117647,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B02,53_9289_B02,35.6,130.6,7.882352941176469,0.0,41.8823529411765,0.0,0.0,0.0,51.29411764705879,1.875,0.0,1.11764705882353,144.75,12.705882352941199,0.0588235294117647,0.0,0.0,0.0,65.5,0.0,71.2352941176471,12.125,27.529411764705895,11.0588235294118,0.0,0.0,0.0,58.1176470588235,0.0,0.0,38.0588235294118,49.625,0.0,22.8235294117647,17.9375,0.0,0.0,0.0,0.0,0.0,0.0,50.5294117647059,26.1176470588235,50.5,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B03,53_9289_B03,11.2,0.0,43.94117647058821,40.375,0.0,28.058823529411804,31.125,77.0588235294118,0.0,0.0,61.6470588235294,0.0,0.0,0.0,63.3529411764706,17.375,0.0,65.35294117647061,30.375,0.0,50.0,0.0,0.0,77.3529411764706,25.058823529411804,0.0,73.2941176470588,5.588235294117651,0.0,0.0,70.0,14.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B04,53_9289_B04,5.0,0.0,0.0,51.0625,0.0,0.0,90.0,0.0,42.1176470588235,0.0,0.0,95.5882352941177,0.0,45.4117647058824,0.0,0.0,91.1764705882353,0.0,44.8125,1.29411764705882,0.0,0.0625,94.47058823529409,47.76470588235289,0.0,0.125,0.0,73.7058823529412,0.0625,45.17647058823529,0.0,0.0625,0.0,0.0,70.75,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B05,53_9289_B05,1.0,67.2,0.0,0.0,55.70588235294121,0.0,29.5625,15.117647058823499,0.0,0.0,50.4117647058824,0.0,0.0,0.0,47.4117647058824,2.9375,44.82352941176471,0.0,45.375,0.0,0.823529411764706,48.5625,0.0,0.0,40.7647058823529,0.0,14.117647058823499,33.3529411764706,0.0,0.0,42.8823529411765,0.0625,0.0,57.05882352941179,41.5,28.529411764705895,4.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B06,53_9289_B06,0.0,63.9,13.705882352941199,0.0,55.4705882352941,0.0,0.0,0.0,0.0588235294117647,55.6875,3.88235294117647,31.1176470588235,40.3125,83.7647058823529,42.4117647058824,0.0,0.0,18.2941176470588,59.625,0.0,0.0588235294117647,0.0,0.0,32.823529411764696,3.88235294117647,6.5625,46.3529411764706,0.0,0.0,0.0588235294117647,48.5294117647059,0.0,63.4705882352941,91.7647058823529,158.1875,156.529411764706,2.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
53,9289,B07,53_9289_B07,50.0,22.6,0.0,0.0,42.0588235294118,9.05882352941176,0.0,20.8235294117647,21.647058823529395,17.875,48.4117647058824,0.0,0.0625,0.0588235294117647,59.5882352941176,0.0,0.0,47.05882352941179,11.4375,0.0,0.0,51.5,34.058823529411804,10.705882352941199,0.0,0.0,25.647058823529395,50.94117647058821,74.3125,0.0,0.0,0.0625,47.6470588235294,1.88235294117647,0.0,47.70588235294121,4.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B08,53_9289_B08,35.6,0.0,18.1764705882353,38.375,0.0588235294117647,0.0,0.0,0.0,44.5294117647059,0.0,0.0,0.0,35.5,3.2941176470588194,0.0588235294117647,0.0625,0.0,44.29411764705879,0.0625,0.0,0.0,20.4375,32.4705882352941,0.0588235294117647,45.70588235294121,0.25,0.0,0.0,0.0,0.0,43.70588235294121,0.0625,0.0,57.05882352941179,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B09,53_9289_B09,11.2,32.3,30.411764705882398,19.3125,23.0,0.0,0.0,0.0588235294117647,0.0,41.4375,0.3529411764705879,48.3529411764706,0.0,55.29411764705879,4.82352941176471,68.625,0.0,55.5294117647059,7.5625,0.0588235294117647,0.0,24.375,24.058823529411804,0.0588235294117647,33.3529411764706,32.0,6.411764705882349,0.0,36.5625,9.47058823529412,39.0,0.125,0.0,34.4705882352941,71.5,79.17647058823529,93.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.05882353
53,9289,B10,53_9289_B10,5.0,0.0,0.0,0.0,0.0,38.7647058823529,17.25,0.0,0.0,66.375,0.0,5.47058823529412,24.875,0.0,0.0588235294117647,0.0,0.0,0.0,25.625,41.3529411764706,0.0,0.0,0.0,62.23529411764711,0.0588235294117647,23.875,0.0,0.0,0.0,0.0,0.0,35.125,0.0,86.4117647058823,86.6875,81.9411764705882,30.470588235294105,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B11,53_9289_B11,1.0,3.8,0.0,0.0,5.05882352941176,2.29411764705882,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.76470588235294,0.0,13.375,0.0,0.0,0.0,0.0588235294117647,15.470588235294098,0.0,6.47058823529412,5.705882352941179,0.0,0.0,0.0,10.4117647058824,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,B12,53_9289_B12,0.0,0.1,22.1176470588235,0.0,0.0,0.0,0.0,21.7058823529412,4.94117647058824,0.0,0.0,33.3529411764706,0.0,0.0,0.0,0.0,22.1176470588235,0.0,0.0,20.588235294117602,2.29411764705882,0.0,0.0,25.529411764705895,0.0,0.0,0.0,24.2352941176471,0.0,0.0,0.0,25.9375,20.4705882352941,73.0588235294118,44.0625,16.0588235294118,22.647058823529395,0.1875,0.0,0.0,0.0,0.0,82.0,14.875,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,C01,53_9289_C01,50.0,44.7,0.0,0.0,34.4705882352941,3.58823529411765,0.0,86.88235294117649,0.0588235294117647,41.9375,0.0,0.0,0.0,0.0,81.17647058823529,0.0,0.0,43.23529411764711,0.0,42.1176470588235,19.7058823529412,32.0625,10.0,0.0,0.0,24.9375,20.2941176470588,0.0,65.125,0.0,0.0,81.0625,21.647058823529395,31.7058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,C02,53_9289_C02,35.6,0.0,0.0,0.0,0.0,0.0,49.0625,6.76470588235294,52.70588235294121,6.0625,0.0,0.0,53.1875,4.29411764705882,34.5294117647059,24.4375,0.0,0.0,0.0,56.8823529411765,0.588235294117647,55.0625,2.05882352941176,0.0,0.0,59.0625,0.0588235294117647,55.94117647058821,0.0,0.0,50.4705882352941,7.5,0.0,116.235294117647,169.3125,160.647058823529,120.647058823529,136.3125,113.882352941176,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
53,9289,C03,53_9289_C03,11.2,16.5,0.0,0.0,63.1176470588235,0.17647058823529396,0.0,104.529411764706,0.47058823529411803,0.0,29.529411764705895,28.588235294117602,0.0,0.0,0.0,7.625,73.9411764705882,0.0,58.0625,18.1176470588235,0.0,0.0,32.2352941176471,34.6470588235294,54.94117647058821,5.25,49.17647058823529,11.411764705882401,67.0625,0.0,0.0,34.875,9.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,C04,53_9289_C04,5.0,0.0,0.0,71.875,53.5882352941176,21.588235294117602,0.0625,0.0588235294117647,0.0,0.0,0.0,0.0,29.9375,36.7058823529412,15.3529411764706,65.0,0.0,0.0,0.0,0.0,0.0,68.875,40.7058823529412,47.17647058823529,0.0588235294117647,0.0,0.0,0.0,0.0,14.529411764705902,44.70588235294121,0.0,57.05882352941179,90.0,30.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0
53,9289,C05,53_9289_C05,1.0,0.0,0.0,0.0625,65.4705882352941,16.5882352941176,0.0,0.0,0.0,0.1875,0.0588235294117647,0.0,82.9375,0.0,0.0,0.0,0.0,65.82352941176471,0.0,0.0,0.0588235294117647,111.625,0.0588235294117647,0.0,112.117647058824,0.0,51.76470588235289,7.294117647058821,0.0,0.0,0.0,0.0,60.23529411764711,211.529411764706,209.6875,126.705882352941,145.11764705882402,50.625,46.29411764705879,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0625,0.0,29.352941176470605,42.47059
53,9289,C06,53_9289_C06,0.0,0.0,0.0,93.1875,1.1764705882352902,0.0588235294117647,0.0,99.47058823529409,0.0,0.0,84.7058823529412,0.0,64.5625,48.0,0.0,0.0,0.0,94.4117647058823,0.125,0.11764705882352902,104.05882352941201,0.0625,0.0,0.0588235294117647,81.7647058823529,5.9375,59.6470588235294,1.11764705882353,0.0,0.0,56.4117647058824,22.8125,0.0,183.88235294117598,195.25,35.9411764705882,13.294117647058801,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0625,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0
53,9289,C07,53_9289_C07,50.0,0.0,0.0588235294117647,0.0,38.7647058823529,5.882352941176469,0.0,46.82352941176471,0.0,63.375,4.41176470588235,0.0588235294117647,42.0625,12.529411764705902,0.0,0.1875,0.0,50.70588235294121,39.125,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,40.8823529411765,46.29411764705879,0.125,0.11764705882352902,37.2941176470588,25.8125,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
53,9289,C08,53_9289_C08,35.6,0.0,0.0,0.0,0.0,32.8823529411765,0.0625,0.0,0.0,0.0,46.5294117647059,0.0,0.0,0.0,69.2941176470588,0.0,31.7058823529412,2.76470588235294,0.0,0.0,0.11764705882352902,66.125,0.47058823529411803,0.0588235294117647,0.0,15.1875,116.05882352941201,0.0,0.0,0.0588235294117647,78.2941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0625,0.0,0.0,0.0
53,9289,C09,53_9289_C09,11.2,90.9,4.35294117647059,0.0,82.1176470588235,0.11764705882352902,33.625,0.0,0.0,0.0,30.0,29.2941176470588,39.5,0.588235294117647,0.0588235294117647,0.0,0.0,38.4705882352941,0.0,51.8823529411765,0.0,0.0625,0.0,0.0,39.5294117647059,0.0,38.6470588235294,5.29411764705882,0.0,0.0,30.2352941176471,18.0625,0.0588235294117647,85.8823529411765,87.25,12.588235294117599,71.47058823529409,0.0625,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,C10,53_9289_C10,5.0,0.0,0.0,5.0625,69.5882352941177,0.0,13.5625,17.352941176470598,0.0,6.8125,35.2352941176471,0.0,35.3125,0.0,69.17647058823529,1.25,0.0,0.0,0.0,31.8823529411765,0.0,13.3125,36.2352941176471,0.0,45.5882352941176,0.625,0.0,101.705882352941,3.4375,0.0,0.0,0.0,0.0,103.529411764706,121.1875,109.94117647058799,54.82352941176471,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2352941176471,44.058820000000004
53,9289,C11,53_9289_C11,1.0,0.0,31.2352941176471,22.4375,15.411764705882401,4.17647058823529,0.0,0.0,0.23529411764705901,24.375,0.0,25.352941176470605,0.0,0.0,20.4705882352941,25.625,0.0,0.0,18.5,2.05882352941176,0.0,0.0,41.8235294117647,5.0,0.0,0.0,0.0,27.411764705882398,0.0,0.0,0.0,29.125,1.8235294117647098,55.6470588235294,89.0625,72.2352941176471,26.2941176470588,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,C12,53_9289_C12,0.0,3.5,0.0,0.0,42.3529411764706,0.0,0.0,14.705882352941199,0.0,0.0,24.470588235294105,0.0,0.0,15.6470588235294,14.3529411764706,0.0,24.8235294117647,0.294117647058824,0.0,4.52941176470588,16.1764705882353,0.0,0.0,17.5882352941176,0.0,0.0,16.8235294117647,0.0,0.0,0.0,18.1176470588235,0.0,18.8235294117647,22.352941176470605,45.4375,25.588235294117602,32.823529411764696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,D01,53_9289_D01,50.0,0.0,0.0,54.9375,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,56.94117647058821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4705882352941,28.0,42.375,10.882352941176501,0.0,0.0,0.0,44.4117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6875,16.647058823529402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7058823529412,0.0,0.0,0.0,0.0
53,9289,D02,53_9289_D02,35.6,99.2,0.0,0.0,0.0,33.3529411764706,9.25,0.0,0.0,74.875,0.0,0.0,0.0,83.0588235294118,0.0,0.0,0.0,0.0,0.0,66.35294117647061,0.0,34.9375,28.058823529411804,61.3529411764706,0.0,43.125,0.294117647058824,65.9411764705882,0.0625,0.0,0.0,0.0,31.7058823529412,177.588235294118,100.375,145.647058823529,59.94117647058821,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
53,9289,D03,53_9289_D03,11.2,0.0,59.0,7.0,0.0,62.17647058823529,0.0,0.0,80.82352941176471,0.8125,0.0,64.2352941176471,0.0,0.0,0.0,95.9375,0.0,70.47058823529409,1.4375,37.0588235294118,55.6470588235294,0.0,0.0,85.6470588235294,0.0,0.0625,55.76470588235289,29.7647058823529,0.0,94.35294117647058,30.411764705882398,33.5,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,D04,53_9289_D04,5.0,106.0,0.0,0.0,56.6470588235294,0.0,99.3125,95.35294117647058,32.294117647058805,17.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1176470588235,17.0625,0.0588235294117647,0.0,0.0,60.94117647058821,0.0,0.0,95.625,0.0,0.0,0.0,0.0,0.0,49.1875,0.0,0.0,85.5,45.1176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9289,D05,53_9289_D05,1.0,73.9,4.76470588235294,0.0,0.0,57.8823529411765,0.0,0.0,0.0,0.0625,45.29411764705879,6.82352941176471,0.0,0.0,0.0,56.3125,0.0588235294117647,0.0,0.0,0.0,45.5294117647059,0.0625,0.0,0.0,52.5294117647059,2.125,0.0,0.0,60.9375,0.0588235294117647,0.0,0.0,0.0,129.058823529412,95.3125,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.125,0.0,0.0,0.0625,0.0,0.0588235294117647,0.0
53,9289,D06,53_9289_D06,0.0,0.0,0.0,0.0,0.0,105.764705882353,0.0,0.0,0.0588235294117647,77.5,39.5882352941176,0.0,0.0625,0.0,106.82352941176501,6.375,0.0588235294117647,0.0588235294117647,0.0625,34.058823529411804,63.17647058823529,0.0,0.0,111.82352941176501,0.0588235294117647,63.1875,0.17647058823529396,0.0,0.0,0.0,95.64705882352942,0.0,0.0588235294117647,195.470588235294,184.375,128.705882352941,6.23529411764706,0.0625,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0
53,9289,D07,53_9289_D07,50.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,19.9411764705882,3.75,0.11764705882352902,34.7647058823529,2.1875,0.0,30.470588235294105,33.125,12.470588235294098,0.0,35.375,2.7058823529411806,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.0625,0.0588235294117647,0.0,0.125,57.23529411764711,131.941176470588,168.875,145.588235294118,116.117647058824,59.9375,0.0,0.0588235294117647,0.0625,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.05882353
53,9289,D08,53_9289_D08,35.6,60.7,19.411764705882398,0.0,0.0,76.52941176470591,0.0,0.0588235294117647,29.647058823529395,0.0,55.05882352941179,0.0588235294117647,0.0,0.0,0.0588235294117647,43.5,6.588235294117651,48.5294117647059,13.25,0.0,0.0,79.625,2.23529411764706,56.94117647058821,24.8823529411765,0.0,36.1764705882353,0.23529411764705901,0.0,45.6470588235294,0.0,0.0625,0.0,71.47058823529409,154.4375,135.0,82.3529411764706,43.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0
53,9289,D09,53_9289_D09,11.2,0.0,4.82352941176471,29.0625,0.0588235294117647,0.0,0.0,23.411764705882398,1.0,0.0,0.0,24.1176470588235,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,22.529411764705895,0.0,0.0,25.588235294117602,0.0,0.0,0.0588235294117647,0.0,0.0,20.2352941176471,0.0,0.0625,24.941176470588196,0.0,0.0,20.1764705882353,77.1176470588235,87.625,78.52941176470591,61.4117647058824,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0
