Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD_Flag,BMD50_Flag,BMD10_call
64,ANY24,,,,,0.4,0.0,50.0,0.008,1,,,,0
64,ANY120,,,,,2.246875,0.0,50.0,0.044937500000000005,1,,,,0
64,AXIS,,,,,1.0727620967741935,0.0,50.0,0.021455241935483867,1,,,,0
64,ALL_BUT_MORT,,,,,1.704435483870968,0.0,50.0,0.034088709677419365,1,,,,0
64,BRN_,,,,,0.7423790322580646,0.0,50.0,0.01484758064516129,1,,,,0
64,CRAN,,,,,0.7423790322580646,0.0,50.0,0.01484758064516129,1,,,,0
64,DP24,,,,,0.0,0.0,50.0,0.0,1,,,,0
64,EDEM,,,,,0.9123790322580644,0.0,50.0,0.018247580645161292,1,,,,0
64,LTRK,,,,,0.7585080645161291,0.0,50.0,0.015170161290322582,1,,,,0
64,MO24,,,,,0.4,0.0,50.0,0.008,1,,,,0
64,MORT,,,,,0.16451612903225804,0.0,50.0,0.003290322580645161,1,,,,0
64,MUSC,,,,,0.7423790322580646,0.0,50.0,0.01484758064516129,1,,,,0
64,NC__,,,,,0.0,0.0,50.0,0.0,1,,,,0
64,NC24,,,,,0.0,0.0,50.0,0.0,1,,,,0
64,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,,0
64,SM24,,,,,0.0,0.0,50.0,0.0,1,,,,0
64,TCHR,,,,,0.0,0.0,50.0,0.0,1,,,,0
64,TOT_MORT,,,,,0.559375,0.0,50.0,0.0111875,1,,,,0
251,ANY24,,,,,5.30625,0.0,50.0,0.10612499999999997,1,,,,0
251,ANY120,,,,,5.9125,0.0,50.0,0.11825,1,,,,0
251,AXIS,,,,,0.6357142857142857,0.0,50.0,0.012714285714285713,1,,,,0
251,ALL_BUT_MORT,,,,,2.141329578426353,0.0,50.0,0.042826591568527056,1,,,,0
251,BRN_,,,,,0.8679723502304146,0.0,50.0,0.01735944700460829,1,,,,0
251,CRAN,,,,,0.6357142857142857,0.0,50.0,0.012714285714285713,1,,,,0
251,DP24,,,,,2.141329578426353,0.0,50.0,0.042826591568527056,1,,,,0
251,EDEM,,,,,0.8679723502304146,0.0,50.0,0.01735944700460829,1,,,,0
251,LTRK,,,,,0.08928571428571427,0.0,50.0,0.0017857142857142854,1,,,,0
251,MO24,,,,,3.29375,0.0,50.0,0.065875,1,,,,0
251,MORT,,,,,1.434647550776583,0.0,50.0,0.028692951015531664,1,,,,0
251,MUSC,,,,,0.08928571428571427,0.0,50.0,0.0017857142857142854,1,,,,0
251,NC__,,,,,0.0,0.0,50.0,0.0,1,,,,0
251,NC24,,,,,0.0,0.0,50.0,0.0,1,,,,0
251,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,,0
251,SM24,,,,,0.0,0.0,50.0,0.0,1,,,,0
251,TCHR,,,,,0.6357142857142857,0.0,50.0,0.012714285714285713,1,,,,0
251,TOT_MORT,,,,,4.68125,0.0,50.0,0.093625,1,,,,0
286,ANY24,,,,,2.0406250000000004,0.0,50.0,0.040812500000000015,1,,,,0
286,ANY120,,,,,2.0406250000000004,0.0,50.0,0.040812500000000015,1,,,,0
286,AXIS,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,ALL_BUT_MORT,,,,,0.9764516129032256,0.0,50.0,0.019529032258064512,1,,,,0
286,BRN_,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,CRAN,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,DP24,,,,,0.9764516129032256,0.0,50.0,0.019529032258064512,1,,,,0
286,EDEM,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,LTRK,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,MO24,,,,,1.1,0.0,50.0,0.022,1,,,,0
286,MORT,,,,,0.2506451612903225,0.0,50.0,0.005012903225806451,1,,,,0
286,MUSC,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,NC__,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,NC24,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,SM24,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,TCHR,,,,,0.0,0.0,50.0,0.0,1,,,,0
286,TOT_MORT,,,,,1.3375,0.0,50.0,0.02675,1,,,,0
355,ANY24,,,,,3.3758000000000004,0.0,64.0,0.052746875000000006,1,,,,0
355,ANY120,,,,,4.7948,0.0,64.0,0.07491875,1,,,,0
355,AXIS,,,,,0.1334899470899471,0.0,64.0,0.0020857804232804235,1,,,,0
355,ALL_BUT_MORT,,,,,2.1463736263736264,0.0,64.0,0.03353708791208791,1,,,,0
355,BRN_,,,,,0.1334899470899471,0.0,64.0,0.0020857804232804235,1,,,,0
355,CRAN,,,,,0.13467513227513228,0.0,64.0,0.0021042989417989423,1,,,,0
355,DP24,,,,,0.14981978021978026,0.0,64.0,0.002340934065934066,1,,,,0
355,EDEM,,,,,1.2829297688666108,0.0,64.0,0.0200457776385408,1,,,,0
355,LTRK,,,,,1.2854899470899472,0.0,64.0,0.020085780423280426,1,,,,0
355,MO24,,,,,3.2470000000000003,0.0,64.0,0.050734375000000005,1,,,,0
355,MORT,,,,,11.1868,0.0,64.0,0.17479375,1,,,,0
355,MUSC,,,,,0.1334899470899471,0.0,64.0,0.0020857804232804235,1,,,,0
355,NC__,,,,,0.0,0.0,64.0,0.0,1,,,,0
355,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
355,SKIN,,,,,0.0,0.0,64.0,0.0,1,,,,0
355,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
355,TCHR,,,,,0.00015238095238095237,0.0,64.0,2.3809523809523808e-06,1,,,,0
355,TOT_MORT,,,,,11.1868,0.0,64.0,0.17479375,1,,,,0
370,ANY24,,,,,5.2964,0.0,64.0,0.08275625,1,,,,0
370,ANY120,,,,,15.0294,0.0,64.0,0.234834375,1,,,,0
370,AXIS,,,,,1.0926920539730134,0.0,64.0,0.017073313343328334,1,,,,0
370,ALL_BUT_MORT,,,,,7.8093751152073745,0.0,64.0,0.1220214861751152,1,,,,0
370,BRN_,,,,,1.092552923538231,0.0,64.0,0.01707113943028486,1,,,,0
370,CRAN,,,,,6.619569763836031,0.0,64.0,0.103430777559938,1,,,,0
370,DP24,,,,,1.9221788018433181,0.0,64.0,0.03003404377880184,1,,,,0
370,EDEM,,,,,3.3092618545428145,0.0,64.0,0.051707216477231484,1,,,,0
370,LTRK,,,,,1.0938772391581986,0.0,64.0,0.017091831861846853,1,,,,0
370,MO24,,,,,3.4943000000000004,0.0,64.0,0.054598437500000006,1,,,,0
370,MORT,,,,,9.4451,0.0,64.0,0.1475796875,1,,,,0
370,MUSC,,,,,1.092552923538231,0.0,64.0,0.01707113943028486,1,,,,0
370,NC__,,,,,0.0,0.0,64.0,0.0,1,,,,0
370,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
370,SKIN,,,,,0.0,0.0,64.0,0.0,1,,,,0
370,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
370,TCHR,,,,,0.0,0.0,64.0,0.0,1,,,,0
370,TOT_MORT,,,,,9.4451,0.0,64.0,0.1475796875,1,,,,0
395,ANY24,,,,,12.542710122358177,0.0,64.0,0.1959798456618465,1,,,,0
395,ANY120,,,,,16.78364519307167,0.0,64.0,0.26224445614174485,1,,,,0
395,AXIS,,,,,1.3913175983436854,0.0,64.0,0.021739337474120084,1,,,,0
395,ALL_BUT_MORT,,,,,2.45126220979021,0.0,64.0,0.03830097202797203,1,,,,0
395,BRN_,,,,,0.0,0.0,64.0,0.0,1,,,,0
395,CRAN,,,,,1.3775436853002072,0.0,64.0,0.021524120082815738,1,,,,0
395,DP24,,,,,1.2186069930069932,0.0,64.0,0.019040734265734268,1,,,,0
395,EDEM,,,,,1.377696066252588,0.0,64.0,0.02152650103519669,1,,,,0
395,LTRK,,,,,0.01505391304347826,0.0,64.0,0.00023521739130434786,1,,,,0
395,MO24,,,,,11.552595836643892,0.0,64.0,0.1805093099475608,1,,,,0
395,MORT,,,,,15.781274749721911,0.0,64.0,0.2465824179644049,1,,,,0
395,MUSC,,,,,0.0,0.0,64.0,0.0,1,,,,0
395,NC__,,,,,0.0,0.0,64.0,0.0,1,,,,0
395,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
395,SKIN,,,,,0.0,0.0,64.0,0.0,1,,,,0
395,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
395,TCHR,,,,,0.0,0.0,64.0,0.0,1,,,,0
395,TOT_MORT,,,,,15.781274749721911,0.0,64.0,0.2465824179644049,1,,,,0
618,ANY24,,,,,0.078125,0.0,50.0,0.0015625,1,,,,0
618,ANY120,,,,,3.95,0.0,50.0,0.079,1,,,,0
618,AXIS,,,,,1.473474462365591,0.0,50.0,0.029469489247311825,1,,,,0
618,ALL_BUT_MORT,,,,,1.865625,0.0,50.0,0.0373125,1,,,,0
618,BRN_,,,,,1.3203561827956989,0.0,50.0,0.026407123655913974,1,,,,0
618,CRAN,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,DP24,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,EDEM,,,,,1.3203561827956989,0.0,50.0,0.026407123655913974,1,,,,0
618,LTRK,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,MO24,,,,,0.078125,0.0,50.0,0.0015625,1,,,,0
618,MORT,,,,,2.011290322580645,0.0,50.0,0.0402258064516129,1,,,,0
618,MUSC,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,NC__,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,NC24,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,SM24,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,TCHR,,,,,0.0,0.0,50.0,0.0,1,,,,0
618,TOT_MORT,,,,,2.084375,0.0,50.0,0.0416875,1,,,,0
776,ANY24,,,,,2.834375,0.0,50.0,0.0566875,1,,,,0
776,ANY120,,,,,6.159375000000002,0.0,50.0,0.12318750000000002,1,,,,0
776,AXIS,,,,,3.1231368186874304,0.0,50.0,0.06246273637374861,1,,,,0
776,ALL_BUT_MORT,,,,,3.9559139784946233,0.0,50.0,0.07911827956989248,1,,,,0
776,BRN_,,,,,2.8292361883574344,0.0,50.0,0.05658472376714869,1,,,,0
776,CRAN,,,,,2.8292361883574344,0.0,50.0,0.05658472376714869,1,,,,0
776,DP24,,,,,0.5935483870967742,0.0,50.0,0.011870967741935485,1,,,,0
776,EDEM,,,,,3.4873007044864663,0.0,50.0,0.06974601408972933,1,,,,0
776,LTRK,,,,,1.92044864664442,0.0,50.0,0.038408972932888384,1,,,,0
776,MO24,,,,,2.2625,0.0,50.0,0.045249999999999985,1,,,,0
776,MORT,,,,,0.08333333333333333,0.0,50.0,0.0016666666666666663,1,,,,0
776,MUSC,,,,,1.2457174638487207,0.0,50.0,0.02491434927697441,1,,,,0
776,NC__,,,,,0.0,0.0,50.0,0.0,1,,,,0
776,NC24,,,,,0.0,0.0,50.0,0.0,1,,,,0
776,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,,0
776,SM24,,,,,0.0,0.0,50.0,0.0,1,,,,0
776,TCHR,,,,,0.4935483870967742,0.0,50.0,0.009870967741935485,1,,,,0
776,TOT_MORT,,,,,2.340625,0.0,50.0,0.046812499999999986,1,,,,0
947,ANY24,,,,,0.715625,0.0,50.0,0.0143125,1,,,,0
947,ANY120,,,,,2.29375,0.0,50.0,0.045874999999999985,1,,,,0
947,AXIS,,,,,0.0,0.0,50.0,0.0,1,,,,0
947,ALL_BUT_MORT,,,,,0.8841397849462365,0.0,50.0,0.017682795698924732,1,,,,0
947,BRN_,,,,,0.03333333333333333,0.0,50.0,0.0006666666666666666,1,,,,0
947,CRAN,,,,,0.03333333333333333,0.0,50.0,0.0006666666666666666,1,,,,0
947,DP24,,,,,0.0,0.0,50.0,0.0,1,,,,0
947,EDEM,,,,,0.6591397849462366,0.0,50.0,0.013182795698924731,1,,,,0
947,LTRK,,,,,0.8674731182795699,0.0,50.0,0.017349462365591397,1,,,,0
947,MO24,,,,,0.715625,0.0,50.0,0.0143125,1,,,,0
947,MORT,,,,,0.7181451612903226,0.0,50.0,0.014362903225806453,1,,,,0
947,MUSC,,,,,0.016666666666666666,0.0,50.0,0.0003333333333333333,1,,,,0
947,NC__,,,,,0.0,0.0,50.0,0.0,1,,,,0
947,NC24,,,,,0.0,0.0,50.0,0.0,1,,,,0
947,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,,0
947,SM24,,,,,0.0,0.0,50.0,0.0,1,,,,0
947,TCHR,,,,,0.0,0.0,50.0,0.0,1,,,,0
947,TOT_MORT,,,,,1.43125,0.0,50.0,0.028625,1,,,,0
1618,ANY24,,,,,0.29812500000000003,0.0,5.0,0.059625,1,,,,0
1618,ANY120,,,,,0.41125,0.0,5.0,0.08225,1,,,,0
1618,AXIS,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,ALL_BUT_MORT,,,,,0.1343763440860215,0.0,5.0,0.0268752688172043,1,,,,0
1618,BRN_,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,CRAN,,,,,0.018666666666666668,0.0,5.0,0.0037333333333333337,1,,,,0
1618,DP24,,,,,0.06635483870967743,0.0,5.0,0.013270967741935485,1,,,,0
1618,EDEM,,,,,0.018666666666666668,0.0,5.0,0.0037333333333333337,1,,,,0
1618,LTRK,,,,,0.08675862068965517,0.0,5.0,0.017351724137931034,1,,,,0
1618,MO24,,,,,0.234375,0.0,5.0,0.046875,1,,,,0
1618,MORT,,,,,0.09870967741935484,0.0,5.0,0.01974193548387097,1,,,,0
1618,MUSC,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,NC__,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,NC24,,,,,0.0,0.0,5.0,0.0,1,,,,0
1618,SKIN,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,SM24,,,,,0.0,0.0,5.0,0.0,1,,,,0
1618,TCHR,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,TOT_MORT,,,,,0.33,0.0,5.0,0.066,1,,,,0
2098,ANY24,,,,,9.9091,0.0,64.0,0.1548296875,1,,,,0
2098,ANY120,,,,,11.9994,0.0,64.0,0.187490625,1,,,,0
2098,AXIS,,,,,1.1327470899470902,0.0,64.0,0.01769917328042328,1,,,,0
2098,ALL_BUT_MORT,,,,,2.3147017304534545,0.0,64.0,0.036167214538335234,1,,,,0
2098,BRN_,,,,,0.0013185185185185186,0.0,64.0,2.060185185185185e-05,1,,,,0
2098,CRAN,,,,,0.001185185185185185,0.0,64.0,1.8518518518518515e-05,1,,,,0
2098,DP24,,,,,1.104831527093596,0.0,64.0,0.017262992610837437,1,,,,0
2098,EDEM,,,,,0.12316467236467238,0.0,64.0,0.001924448005698006,1,,,,0
2098,LTRK,,,,,0.0013185185185185186,0.0,64.0,2.060185185185185e-05,1,,,,0
2098,MO24,,,,,8.908199999999997,0.0,64.0,0.13919062499999998,1,,,,0
2098,MORT,,,,,10.9093,0.0,64.0,0.1704578125,1,,,,0
2098,MUSC,,,,,0.001185185185185185,0.0,64.0,1.8518518518518515e-05,1,,,,0
2098,NC__,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,SKIN,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,TCHR,,,,,0.0013185185185185186,0.0,64.0,2.060185185185185e-05,1,,,,0
2098,TOT_MORT,,,,,10.9093,0.0,64.0,0.1704578125,1,,,,0
2137,ANY24,,,,,3.7134,0.0,64.0,0.058021875,1,,,,0
2137,ANY120,,,,,4.6145,0.0,64.0,0.0721015625,1,,,,0
2137,AXIS,,,,,1.0286857142857142,0.0,64.0,0.016073214285714284,1,,,,0
2137,ALL_BUT_MORT,,,,,2.0865783251231527,0.0,64.0,0.03260278633004926,1,,,,0
2137,BRN_,,,,,1.0286857142857142,0.0,64.0,0.016073214285714284,1,,,,0
2137,CRAN,,,,,1.029828571428571,0.0,64.0,0.016091071428571427,1,,,,0
