Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,DataQC_Flag,BMD_Analysis_Flag,BMD_Flag,BMD50_Flag
2849,AUC1,NULL,NULL,NULL,NULL,26.190366451612903,0.0,64.0,5,NULL,NULL,NULL
2877,MOV1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
2877,AUC1,NULL,NULL,NULL,NULL,29.901605434565433,0.0,64.0,5,NULL,NULL,NULL
2886,MOV1,NULL,NULL,NULL,NULL,13.082512624029865,0.0,64.0,5,NULL,NULL,NULL
2886,AUC1,NULL,NULL,NULL,NULL,7.37838420277041,0.0,64.0,5,NULL,NULL,NULL
2893,MOV1,gamma,0.0,NULL,1423219581.21,16.895394995073893,0.0,64.0,4,0,1,1
2893,AUC1,NULL,NULL,NULL,NULL,21.46977733990148,0.0,64.0,5,NULL,NULL,NULL
2896,MOV1,NULL,NULL,NULL,NULL,15.160938432601881,0.0,64.0,5,NULL,NULL,NULL
2896,AUC1,NULL,NULL,NULL,NULL,7.70104856247201,0.0,64.0,5,NULL,NULL,NULL
2960,MOV1,NULL,NULL,NULL,NULL,38.55478095238095,0.0,64.0,5,NULL,NULL,NULL
2960,AUC1,NULL,NULL,NULL,NULL,20.85031111111111,0.0,64.0,5,NULL,NULL,NULL
2989,MOV1,NULL,NULL,NULL,NULL,3.5847384615384623,0.0,6.4,5,NULL,NULL,NULL
2989,AUC1,NULL,NULL,NULL,NULL,2.5643692307692314,0.0,6.4,5,NULL,NULL,NULL
3009,MOV1,log_probit,0.0,NULL,1.008,29.26237662337662,0.0,64.0,4,0,1,0
3009,AUC1,NULL,NULL,NULL,NULL,20.37913481999482,0.0,64.0,5,NULL,NULL,NULL
3012,MOV1,NULL,NULL,NULL,NULL,31.67829230769231,0.0,64.0,5,NULL,NULL,NULL
3012,AUC1,log_logistic,0.003,NULL,1244.119,27.420794235849108,0.0,64.0,3,0,1,1
3022,MOV1,weibull,0.0,0.0,0.059,57.10580622222223,0.0,64.0,2,0,1,0
3022,AUC1,log_probit,0.0,NULL,1.991,40.62582026210826,0.0,64.0,3,0,1,0
3055,MOV1,NULL,NULL,NULL,NULL,18.118292372830485,0.0,64.0,5,NULL,NULL,NULL
3055,AUC1,NULL,NULL,NULL,NULL,10.062100707311474,0.0,64.0,5,NULL,NULL,NULL
3104,MOV1,gamma,0.0,NULL,0.086,0.38380224475997293,0.0,0.64,3,2,1,0
3104,AUC1,probit,0.072,0.051,0.298,0.3497162947937796,0.0,0.64,4,0,0,0
3112,MOV1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
3112,AUC1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
3139,MOV1,NULL,NULL,NULL,NULL,9.346477442597381,0.0,64.0,5,NULL,NULL,NULL
3139,AUC1,NULL,NULL,NULL,NULL,11.953513177477197,0.0,64.0,5,NULL,NULL,NULL
3160,MOV1,NULL,NULL,NULL,NULL,23.405617924678218,0.0,64.0,5,NULL,NULL,NULL
3160,AUC1,NULL,NULL,NULL,NULL,21.00409099634515,0.0,64.0,5,NULL,NULL,NULL
3168,MOV1,NULL,NULL,NULL,NULL,14.658092773166766,0.0,64.0,5,NULL,NULL,NULL
3168,AUC1,NULL,NULL,NULL,NULL,8.770177735945923,0.0,64.0,5,NULL,NULL,NULL
3169,MOV1,NULL,NULL,NULL,NULL,19.47961904761905,0.0,64.0,5,NULL,NULL,NULL
3169,AUC1,NULL,NULL,NULL,NULL,15.20047519792036,0.0,64.0,5,NULL,NULL,NULL
332,MOV1,NULL,NULL,NULL,NULL,22.667355513452065,0.0,64.0,5,NULL,NULL,NULL
332,AUC1,NULL,NULL,NULL,NULL,17.85064049513705,0.0,64.0,5,NULL,NULL,NULL
337,MOV1,log_logistic,0.0,NULL,54.772,31.563705263157896,0.0,64.0,3,0,1,0
337,AUC1,NULL,NULL,NULL,NULL,15.093610025062658,0.0,64.0,5,NULL,NULL,NULL
338,MOV1,NULL,NULL,NULL,NULL,4.411598610421836,0.0,64.0,5,NULL,NULL,NULL
338,AUC1,NULL,NULL,NULL,NULL,0.23724307692307695,0.0,64.0,5,NULL,NULL,NULL
339,MOV1,NULL,NULL,NULL,NULL,29.2331296969697,0.0,64.0,5,NULL,NULL,NULL
339,AUC1,NULL,NULL,NULL,NULL,15.550471527908503,0.0,64.0,5,NULL,NULL,NULL
342,MOV1,quantal_linear,14.309,7.472,94.133,27.870424187290972,0.0,64.0,4,0,0,1
342,AUC1,NULL,NULL,NULL,NULL,20.40671400668896,0.0,64.0,5,NULL,NULL,NULL
355,MOV1,NULL,NULL,NULL,NULL,25.507626399331663,0.0,64.0,5,NULL,NULL,NULL
355,AUC1,NULL,NULL,NULL,NULL,9.884650960735172,0.0,64.0,5,NULL,NULL,NULL
357,MOV1,gamma,0.0,NULL,4196750.405,20.87314285714286,0.0,64.0,4,0,1,1
357,AUC1,NULL,NULL,NULL,NULL,16.321099487179488,0.0,64.0,5,NULL,NULL,NULL
362,MOV1,NULL,NULL,NULL,NULL,35.60889439755647,0.0,64.0,5,NULL,NULL,NULL
362,AUC1,logistic,18.688,11.492,50.939,22.091214815529298,0.0,64.0,4,0,0,0
363,MOV1,quantal_linear,20.198,10.152,132.882,19.284150909160804,0.0,64.0,3,0,0,1
363,AUC1,NULL,NULL,NULL,NULL,9.215945335024795,0.0,64.0,5,NULL,NULL,NULL
370,MOV1,NULL,NULL,NULL,NULL,37.07747745956082,0.0,64.0,5,NULL,NULL,NULL
370,AUC1,NULL,NULL,NULL,NULL,15.885803204380718,0.0,64.0,5,NULL,NULL,NULL
373,MOV1,NULL,NULL,NULL,NULL,12.962074882859323,0.0,64.0,5,NULL,NULL,NULL
373,AUC1,NULL,NULL,NULL,NULL,10.836273213468454,0.0,64.0,5,NULL,NULL,NULL
380,MOV1,quantal_linear,38.348,NULL,252.283,17.69334202349375,0.0,64.0,4,0,0,1
380,AUC1,NULL,NULL,NULL,NULL,22.690876968548693,0.0,64.0,5,NULL,NULL,NULL
395,MOV1,NULL,NULL,NULL,NULL,16.691854545454547,0.0,64.0,5,NULL,NULL,NULL
395,AUC1,NULL,NULL,NULL,NULL,17.752925339435546,0.0,64.0,5,NULL,NULL,NULL
396,MOV1,log_probit,0.0,NULL,3.392,42.538583645320195,0.0,64.0,3,0,1,0
396,AUC1,NULL,NULL,NULL,NULL,28.52040972085386,0.0,64.0,5,NULL,NULL,NULL
401,MOV1,NULL,NULL,NULL,NULL,16.845687960982286,0.0,64.0,5,NULL,NULL,NULL
401,AUC1,NULL,NULL,NULL,NULL,4.455289603833319,0.0,64.0,5,NULL,NULL,NULL
403,MOV1,quantal_linear,25.065,12.855,164.897,17.04375172413793,0.0,64.0,4,0,0,1
403,AUC1,NULL,NULL,NULL,NULL,1.2805958620689655,0.0,64.0,5,NULL,NULL,NULL
413,MOV1,gamma,0.001,NULL,6.14,40.11450123417554,0.0,64.0,3,0,1,0
413,AUC1,logistic,10.417,7.68,28.394,30.973700979924782,0.0,64.0,3,0,0,0
421,MOV1,NULL,NULL,NULL,NULL,21.082413793103452,0.0,64.0,5,NULL,NULL,NULL
421,AUC1,NULL,NULL,NULL,NULL,10.109716781609198,0.0,64.0,5,NULL,NULL,NULL
470,MOV1,quantal_linear,19.522,10.03,128.43,21.03586792439725,0.0,64.0,4,0,0,1
470,AUC1,NULL,NULL,NULL,NULL,6.9801198423829565,0.0,64.0,5,NULL,NULL,NULL
471,MOV1,quantal_linear,3.35,1.762,22.041,38.80788225108225,0.0,64.0,3,0,0,0
471,AUC1,probit,7.368,4.652,34.568,35.60919826839826,0.0,64.0,4,0,0,0
472,MOV1,NULL,NULL,NULL,NULL,17.517097142857143,0.0,64.0,5,NULL,NULL,NULL
472,AUC1,NULL,NULL,NULL,NULL,11.345028571428571,0.0,64.0,5,NULL,NULL,NULL
557,MOV1,gamma,0.0,NULL,50689.118,21.870151135005973,0.0,64.0,3,0,1,1
557,AUC1,log_logistic,0.0,NULL,1320297958340697.5,9.333819218296638,0.0,64.0,4,0,1,1
560,MOV1,NULL,NULL,NULL,NULL,15.621971406677615,0.0,64.0,5,NULL,NULL,NULL
560,AUC1,NULL,NULL,NULL,NULL,9.697686290822844,0.0,64.0,5,NULL,NULL,NULL
581,MOV1,NULL,NULL,NULL,NULL,22.547492407201418,0.0,64.0,5,NULL,NULL,NULL
581,AUC1,NULL,NULL,NULL,NULL,6.56966011617847,0.0,64.0,5,NULL,NULL,NULL
585,MOV1,gamma,0.011,NULL,102.895,28.79049458128079,0.0,64.0,4,2,0,1
585,AUC1,NULL,NULL,NULL,NULL,7.402341412151068,0.0,64.0,5,NULL,NULL,NULL
599,MOV1,gamma,0.0,NULL,22067.726,3.2903878383388956,0.0,6.4,4,0,1,1
599,AUC1,NULL,NULL,NULL,NULL,1.7202936596218021,0.0,6.4,5,NULL,NULL,NULL
606,MOV1,gamma,0.0,NULL,0.663,43.385373165951584,0.0,64.0,3,0,1,0
606,AUC1,log_probit,0.0,NULL,7864.733,24.12897886540601,0.0,64.0,3,0,1,1
607,MOV1,NULL,NULL,NULL,NULL,15.287314794215796,0.0,64.0,5,NULL,NULL,NULL
607,AUC1,NULL,NULL,NULL,NULL,8.644171746384872,0.0,64.0,5,NULL,NULL,NULL
702,MOV1,logistic,12.842,8.794,35.596,27.80144898945448,0.0,64.0,4,0,0,0
702,AUC1,NULL,NULL,NULL,NULL,20.80805906770575,0.0,64.0,5,NULL,NULL,NULL
740,MOV1,logistic,3.546,2.156,9.349,1.403560113960114,0.0,6.4,4,0,0,1
740,AUC1,NULL,NULL,NULL,NULL,0.8447452991452993,0.0,6.4,5,NULL,NULL,NULL
951,MOV1,NULL,NULL,NULL,NULL,17.30882017055988,0.0,64.0,5,NULL,NULL,NULL
951,AUC1,NULL,NULL,NULL,NULL,11.996323025583983,0.0,64.0,5,NULL,NULL,NULL
220,MOV1,logistic,3.803,2.094,9.822,3.5214285714285714,0.0,9.0,3,0,0,1
220,AUC1,gamma,4.5,NULL,5.088,3.407142857142857,0.0,9.0,4,0,0,0
251,MOV1,NULL,NULL,NULL,NULL,35.43801769976408,0.0,50.0,5,NULL,NULL,NULL
251,AUC1,NULL,NULL,NULL,NULL,24.848702343262968,0.0,50.0,5,NULL,NULL,NULL
252,MOV1,weibull,0.0,NULL,171.309,27.219032258064516,0.0,50.0,3,0,1,1
252,AUC1,gamma,0.001,NULL,155.136,25.338924731182797,0.0,50.0,4,0,1,1
281,MOV1,NULL,NULL,NULL,NULL,7.435767651888341,0.0,33.4,5,NULL,NULL,NULL
281,AUC1,quantal_linear,22.451,NULL,147.701,9.313206075533662,0.0,33.4,3,0,0,1
384,MOV1,quantal_linear,10.104,6.378,66.473,32.943842511667874,0.0,67.0,3,0,0,0
384,AUC1,probit,10.95,7.888,53.027,35.828018565601994,0.0,67.0,3,0,0,0
418,MOV1,log_logistic,0.064,NULL,1.298,2.976239247311828,0.0,5.0,3,0,1,0
418,AUC1,quantal_linear,0.451,0.346,2.966,2.5067990591397846,0.0,5.0,3,0,0,0
441,MOV1,logistic,1.681,1.267,3.56,1.1245265151515151,0.0,4.5,4,0,0,0
441,AUC1,logistic,1.081,0.837,2.351,1.7741477272727275,0.0,4.5,3,0,0,0
667,MOV1,quantal_linear,2.748,1.954,18.079,32.141527237053516,0.0,50.0,2,0,0,0
667,AUC1,quantal_linear,2.916,2.018,19.182,33.469885134717586,0.0,50.0,2,0,0,0
952,MOV1,NULL,NULL,NULL,NULL,28.156773975452463,0.0,67.0,5,NULL,NULL,NULL
952,AUC1,NULL,NULL,NULL,NULL,33.5,0.0,67.0,5,NULL,NULL,NULL
961,MOV1,NULL,NULL,NULL,NULL,36.63716369612361,0.0,67.0,5,NULL,NULL,NULL
961,AUC1,log_logistic,0.0,NULL,709.461,29.88862129529231,0.0,67.0,4,0,1,1
966,MOV1,NULL,NULL,NULL,NULL,12.462043427611379,0.0,67.0,5,NULL,NULL,NULL
966,AUC1,NULL,NULL,NULL,NULL,13.097717211231409,0.0,67.0,5,NULL,NULL,NULL
998,MOV1,NULL,NULL,NULL,NULL,36.92572365174736,0.0,67.0,5,NULL,NULL,NULL
998,AUC1,NULL,NULL,NULL,NULL,36.167182461433015,0.0,67.0,5,NULL,NULL,NULL
1105,MOV1,log_logistic,0.139,NULL,98.805,48.158040238404524,0.0,100.0,4,2,1,0
1105,AUC1,weibull,0.005,0.001,1514.513,37.342534345521,0.0,100.0,4,0,1,1
1114,MOV1,quantal_linear,0.197,0.13,1.299,3.0321969696969697,0.0,4.5,3,0,1,0
1114,AUC1,quantal_linear,0.307,0.234,2.017,2.5294117647058827,0.0,4.5,3,0,1,0
1161,MOV1,NULL,NULL,NULL,NULL,47.63374229527431,0.0,67.0,5,NULL,NULL,NULL
1161,AUC1,gamma,0.229,NULL,37.42,35.78559056393538,0.0,67.0,3,0,1,0
1174,MOV1,NULL,NULL,NULL,NULL,34.84217171717172,0.0,67.0,5,NULL,NULL,NULL
1174,AUC1,gamma,0.32,NULL,69227.49,17.163963161021982,0.0,67.0,4,0,1,1
1175,MOV1,gamma,0.0,0.0,0.076,53.05045544733045,0.0,67.0,4,0,1,0
1175,AUC1,NULL,NULL,NULL,NULL,36.720810786435784,0.0,67.0,5,NULL,NULL,NULL
1182,MOV1,log_logistic,0.0,NULL,3.857,43.446458147653004,0.0,67.0,3,0,1,0
1182,AUC1,gamma,0.003,NULL,70.215,30.7064161838978,0.0,67.0,3,0,1,1
1211,MOV1,gamma,0.028,NULL,6.079,20.888729977116707,0.0,34.0,3,0,1,0
1211,AUC1,log_logistic,32.24,29.234,33.621,17.039109631786978,0.0,34.0,4,0,0,0
1221,MOV1,NULL,NULL,NULL,NULL,33.39270421607378,0.0,67.0,5,NULL,NULL,NULL
1221,AUC1,NULL,NULL,NULL,NULL,26.66198122529644,0.0,67.0,5,NULL,NULL,NULL
1307,MOV1,gamma,0.0,NULL,50821755.096,31.342756875477466,0.0,67.0,4,0,1,1
1307,AUC1,gamma,0.001,NULL,909.552,28.90577293417367,0.0,67.0,4,0,1,1
1354,MOV1,quantal_linear,9.892,NULL,65.078,14.184622252747253,0.0,33.4,3,0,0,1
1354,AUC1,logistic,12.988,7.942,35.777,11.134965659340658,0.0,33.4,3,0,0,1
1371,MOV1,NULL,NULL,NULL,NULL,23.906857504120907,0.0,67.0,5,NULL,NULL,NULL
1371,AUC1,NULL,NULL,NULL,NULL,17.37668954128572,0.0,67.0,5,NULL,NULL,NULL
1595,MOV1,gamma,0.0,NULL,0.232,64.75143540669856,0.0,67.0,3,0,1,0
1595,AUC1,gamma,0.002,NULL,0.813,64.30836609511178,0.0,67.0,3,0,1,0
1603,MOV1,NULL,NULL,NULL,NULL,13.06319635891247,0.0,67.0,5,NULL,NULL,NULL
1603,AUC1,NULL,NULL,NULL,NULL,14.656248115861425,0.0,67.0,5,NULL,NULL,NULL
1611,MOV1,NULL,NULL,NULL,NULL,43.1970944741533,0.0,67.0,5,NULL,NULL,NULL
1611,AUC1,gamma,0.002,NULL,75.919,31.74579067990833,0.0,67.0,3,2,1,1
1616,MOV1,quantal_linear,2.956,2.086,19.447,34.18919725764998,0.0,50.0,3,0,0,0
1616,AUC1,quantal_linear,2.537,1.925,16.689,30.455911092552803,0.0,50.0,3,0,0,0
1629,MOV1,weibull,0.01,0.005,5.912,49.45060209997641,0.0,67.0,3,0,1,0
1629,AUC1,log_logistic,0.015,NULL,3.178,48.555015072061785,0.0,67.0,4,2,1,0
1651,MOV1,quantal_linear,0.535,0.338,3.521,5.9326704545454545,0.0,9.0,3,0,1,0
1651,AUC1,quantal_linear,0.63,0.359,4.145,5.646739130434783,0.0,9.0,3,0,1,0
1670,MOV1,NULL,NULL,NULL,NULL,6.3670833333333325,0.0,33.4,5,NULL,NULL,NULL
1670,AUC1,NULL,NULL,NULL,NULL,3.324583333333333,0.0,33.4,5,NULL,NULL,NULL
1770,MOV1,log_logistic,8.604,NULL,9.007,10.939270687237027,0.0,18.0,3,0,0,0
1770,AUC1,weibull,5.146,NULL,9.044,10.302176834969613,0.0,18.0,3,0,0,0
1861,MOV1,gamma,0.0,NULL,254128292.006,18.892388304295324,0.0,34.0,3,2,1,1
1861,AUC1,logistic,6.985,5.161,18.558,14.412693757855049,0.0,34.0,3,0,0,0
1930,MOV1,logistic,0.1,0.059,0.26,0.7229160828877006,0.0,1.0,3,0,0,0
1930,AUC1,log_logistic,0.441,NULL,0.462,0.5815110828877005,0.0,1.0,3,0,0,0
1967,MOV1,quantal_linear,19.678,11.245,129.459,15.058104838709676,0.0,50.0,4,0,0,1
1967,AUC1,NULL,NULL,NULL,NULL,8.256048387096772,0.0,50.0,5,NULL,NULL,NULL
2058,MOV1,gamma,0.0,0.0,0.414,5.771249257278669,0.0,9.0,3,2,1,0
2058,AUC1,log_probit,0.025,NULL,1.326,6.052079619726679,0.0,9.0,3,0,1,0
2067,MOV1,NULL,NULL,NULL,NULL,36.92057218144174,0.0,67.0,5,NULL,NULL,NULL
2067,AUC1,NULL,NULL,NULL,NULL,27.891304347826086,0.0,67.0,5,NULL,NULL,NULL
2142,MOV1,NULL,NULL,NULL,NULL,4.891269841269842,0.0,9.0,5,NULL,NULL,NULL
2142,AUC1,log_probit,0.634,NULL,2.626,5.765079365079365,0.0,9.0,3,2,1,0
2323,MOV1,NULL,NULL,NULL,NULL,36.42715296345811,0.0,67.0,5,NULL,NULL,NULL
2323,AUC1,NULL,NULL,NULL,NULL,20.264664104278076,0.0,67.0,5,NULL,NULL,NULL
2532,MOV1,NULL,NULL,NULL,NULL,16.884043530922415,0.0,34.0,5,NULL,NULL,NULL
2532,AUC1,gamma,0.021,NULL,18.196,17.131278459653746,0.0,34.0,4,0,1,0
2637,MOV1,weibull,0.0,NULL,0.009,53.27805853566723,0.0,67.0,4,0,1,0
2637,AUC1,NULL,NULL,NULL,NULL,44.86363636363636,0.0,67.0,5,NULL,NULL,NULL
2751,MOV1,NULL,NULL,NULL,NULL,21.503988095238096,0.0,50.0,5,NULL,NULL,NULL
2751,AUC1,log_logistic,48.956,NULL,50.075,20.420357142857142,0.0,50.0,4,0,0,1
2770,MOV1,NULL,NULL,NULL,NULL,8.19192091609371,0.0,34.0,5,NULL,NULL,NULL
2770,AUC1,NULL,NULL,NULL,NULL,5.662787671886937,0.0,34.0,5,NULL,NULL,NULL
2778,MOV1,gamma,0.0,NULL,0.002,0.005930436327561328,0.0,0.01,4,0,1,0
2778,AUC1,gamma,0.0,NULL,50.98,0.0031115982450555984,0.0,0.01,3,0,1,1
2813,MOV1,NULL,NULL,NULL,NULL,0.029392682946951573,0.0,0.125,5,NULL,NULL,NULL
2813,AUC1,NULL,NULL,NULL,NULL,0.023708066991172345,0.0,0.125,5,NULL,NULL,NULL
2973,MOV1,log_logistic,32.482,NULL,33.856,50.1550395256917,0.0,67.0,4,2,0,0
2973,AUC1,log_logistic,33.164,NULL,34.638,40.032674571805,0.0,67.0,3,0,0,0
3002,MOV1,probit,0.175,0.113,0.954,0.650708310415075,0.0,1.0,4,0,0,0
3002,AUC1,quantal_linear,0.122,0.09,0.801,0.43771351667939906,0.0,1.0,3,0,0,0
3004,MOV1,gamma,0.0,NULL,5937560491.927,15.80217741935484,0.0,33.4,4,0,1,1
3004,AUC1,NULL,NULL,NULL,NULL,7.221760752688171,0.0,33.4,5,NULL,NULL,NULL
3005,MOV1,quantal_linear,2.775,1.874,18.254,17.50796370967742,0.0,33.4,4,0,0,0
3005,AUC1,logistic,23.176,13.294,57.136,6.559213709677419,0.0,33.4,4,0,0,1
3102,MOV1,NULL,NULL,NULL,NULL,14.467291666666668,0.0,33.4,5,NULL,NULL,NULL
3102,AUC1,NULL,NULL,NULL,NULL,8.098854166666667,0.0,33.4,5,NULL,NULL,NULL
3114,MOV1,logistic,12.301,8.32,34.31,31.609881720150483,0.0,67.0,3,0,0,0
3114,AUC1,gamma,0.169,NULL,142.561,26.763716458068636,0.0,67.0,3,0,1,1
3138,MOV1,gamma,0.0,NULL,1.253,62.553206699346404,0.0,67.0,3,0,1,0
3138,AUC1,gamma,0.051,NULL,3.555,61.31760620915033,0.0,67.0,3,0,1,0
3144,MOV1,NULL,NULL,NULL,NULL,1.6118206521739131,0.0,25.0,5,NULL,NULL,NULL
3144,AUC1,NULL,NULL,NULL,NULL,0.13458333333333333,0.0,0.5,5,NULL,NULL,NULL
3147,MOV1,NULL,NULL,NULL,NULL,24.53991747236529,0.0,67.0,5,NULL,NULL,NULL
3147,AUC1,NULL,NULL,NULL,NULL,20.206587150989428,0.0,67.0,5,NULL,NULL,NULL
3151,MOV1,gamma,0.0,NULL,0.0,53.097831968755884,0.0,67.0,4,0,1,0
3151,AUC1,gamma,0.001,NULL,29.022,42.781812431717555,0.0,67.0,3,0,1,0
