Chemical_ID,End_Point,Model,BMD10,BMD50,AUC_Norm,BMD10_Flag,BMD50_Flag
441,MORT,gamma,2.871,4.073,0.770471208,0,0
447,AXIS,logistic,50.181,75.024,0.039466922,1,1
447,NC__,NULL,NULL,NULL,0,NULL,NULL
447,MO24,NULL,NULL,NULL,0.039875,NULL,NULL
447,DP24,NULL,NULL,NULL,0.045673943,NULL,NULL
447,SM24,NULL,NULL,NULL,0,NULL,NULL
447,MORT,log_logistic,51.657,1954.671,0.062673943,1,1
448,AXIS,logistic,7.699,12.029,0.022590476,1,1
448,NC__,NULL,NULL,NULL,0,NULL,NULL
448,MO24,NULL,NULL,NULL,0.05775,NULL,NULL
448,DP24,NULL,NULL,NULL,0,NULL,NULL
448,SM24,NULL,NULL,NULL,0,NULL,NULL
448,MORT,NULL,NULL,NULL,0.024108871,NULL,NULL
470,AXIS,log_logistic,78.083,2254.609,0.053678571,1,1
470,NC__,logistic,65.619,68.274,0.018,1,1
470,MO24,NULL,NULL,NULL,0.103720313,NULL,NULL
470,DP24,logistic,44.761,83.952,0.118282031,0,1
470,SM24,NULL,NULL,NULL,0,NULL,NULL
470,MORT,NULL,NULL,NULL,0.162784375,NULL,NULL
471,AXIS,NULL,NULL,NULL,0.00275,NULL,NULL
471,NC__,NULL,NULL,NULL,0,NULL,NULL
471,MO24,NULL,NULL,NULL,0.246485938,NULL,NULL
471,DP24,probit,11.56,38.064,0.457396271,0,0
471,SM24,NULL,NULL,NULL,0.0198,NULL,NULL
471,MORT,logistic,11.332,31.092,0.560901563,0,0
472,AXIS,NULL,NULL,NULL,0.038646667,NULL,NULL
472,NC__,NULL,NULL,NULL,0,NULL,NULL
472,MO24,NULL,NULL,NULL,0.171346875,NULL,NULL
472,DP24,NULL,NULL,NULL,0.038441529,NULL,NULL
472,SM24,NULL,NULL,NULL,0,NULL,NULL
472,MORT,probit,57.462,226.143,0.201514063,0,1
481,AXIS,NULL,NULL,NULL,0.020368966,NULL,NULL
481,NC__,NULL,NULL,NULL,0,NULL,NULL
481,MO24,NULL,NULL,NULL,0.07781255,NULL,NULL
481,DP24,logistic,65.882,68.47,0.015,1,1
481,SM24,NULL,NULL,NULL,0,NULL,NULL
481,MORT,probit,118.387,352.786,0.09187505,1,1
500,AXIS,logistic,6.956,12.009,0.128108178,0,1
500,NC__,logistic,14.555,21.994,0.030248447,1,1
500,MO24,log_logistic,48.953,51.165,0.1179375,0,1
500,DP24,logistic,42.53,67.116,0.062214141,0,1
500,SM24,NULL,NULL,NULL,0,NULL,NULL
500,MORT,logistic,8.487,13.213,0.6028659,0,0
501,AXIS,NULL,NULL,NULL,0.028884134,NULL,NULL
501,NC__,NULL,NULL,NULL,0,NULL,NULL
501,MO24,probit,17.292,39.595,0.3136875,0,0
501,DP24,weibull,1.19,44.637,0.189417123,0,1
501,SM24,NULL,NULL,NULL,0,NULL,NULL
501,MORT,log_logistic,1.782,16.025,0.252079133,0,1
502,AXIS,logistic,4.811,4.985,0.155555556,0,0
502,NC__,logistic,4.866,5.04,0.111111111,0,1
502,MO24,logistic,3.238,6.454,0.8095625,0,0
502,DP24,logistic,2.437,3.958,0.253225806,0,0
502,SM24,NULL,NULL,NULL,0,NULL,NULL
502,MORT,logistic,3.311,6.135,0.119892473,0,1
503,AXIS,logistic,9.623,15.418,0.070269017,0,1
503,NC__,logistic,11.218,11.499,0.025162338,1,1
503,MO24,logistic,18.902,43.375,0.2176875,0,0
503,DP24,NULL,NULL,NULL,0,NULL,NULL
503,SM24,NULL,NULL,NULL,0,NULL,NULL
503,MORT,probit,14.39,41.638,0.232531226,0,1
504,AXIS,NULL,NULL,NULL,0,NULL,NULL
504,NC__,NULL,NULL,NULL,0,NULL,NULL
504,MO24,logistic,3.728,8.272,0.73775,0,0
504,DP24,logistic,4.837,5.011,0.133333333,0,1
504,SM24,NULL,NULL,NULL,0,NULL,NULL
504,MORT,probit,1.576,4.736,0.299522103,0,0
511,AXIS,log_logistic,0.138,0.247,0.934632184,0,0
511,NC__,NULL,NULL,NULL,0.014416667,NULL,NULL
511,MO24,NULL,NULL,NULL,0.0510625,NULL,NULL
511,DP24,log_probit,0.205,4.606,0.385595699,0,0
511,SM24,NULL,NULL,NULL,0,NULL,NULL
511,MORT,log_logistic,1.158,15.894,0.216621505,0,1
512,AXIS,logistic,111.091,169.594,0.008090323,1,1
512,NC__,NULL,NULL,NULL,0,NULL,NULL
512,MO24,NULL,NULL,NULL,0.0060625,NULL,NULL
512,DP24,logistic,505.111,858.209,0.009445565,1,1
512,SM24,NULL,NULL,NULL,0,NULL,NULL
512,MORT,logistic,137.029,234.993,0.021570565,1,1
513,AXIS,NULL,NULL,NULL,0.050160983,NULL,NULL
513,NC__,NULL,NULL,NULL,0,NULL,NULL
513,MO24,logistic,61.357,117.821,0.0543125,1,1
513,DP24,NULL,NULL,NULL,0.013490323,NULL,NULL
513,SM24,NULL,NULL,NULL,0,NULL,NULL
513,MORT,NULL,NULL,NULL,0.003612903,NULL,NULL
514,AXIS,NULL,NULL,NULL,0.040924731,NULL,NULL
514,NC__,NULL,NULL,NULL,0.004903226,NULL,NULL
514,MO24,NULL,NULL,NULL,0.02675,NULL,NULL
514,DP24,NULL,NULL,NULL,0,NULL,NULL
514,SM24,NULL,NULL,NULL,0,NULL,NULL
514,MORT,logistic,46.563,65.6,0.032370968,0,1
515,AXIS,NULL,NULL,NULL,0.021354839,NULL,NULL
515,NC__,NULL,NULL,NULL,0,NULL,NULL
515,MO24,NULL,NULL,NULL,0.030625,NULL,NULL
515,DP24,logistic,93.056,139.076,0.014207661,1,1
515,SM24,NULL,NULL,NULL,0,NULL,NULL
515,MORT,logistic,93.056,139.076,0.014207661,1,1
517,AXIS,NULL,NULL,NULL,0.065164286,NULL,NULL
517,NC__,logistic,61.136,81.672,0.016925,1,1
517,MO24,NULL,NULL,NULL,0.018125,NULL,NULL
517,DP24,NULL,NULL,NULL,0,NULL,NULL
517,SM24,NULL,NULL,NULL,0,NULL,NULL
517,MORT,NULL,NULL,NULL,0.018048457,NULL,NULL
557,AXIS,NULL,NULL,NULL,0.017396285,NULL,NULL
557,NC__,NULL,NULL,NULL,0.015628427,NULL,NULL
557,MO24,logistic,73.727,150.787,0.061241885,1,1
557,DP24,NULL,NULL,NULL,0.015645669,NULL,NULL
557,SM24,NULL,NULL,NULL,0.01546875,NULL,NULL
557,MORT,NULL,NULL,NULL,0.061273135,NULL,NULL
560,AXIS,NULL,NULL,NULL,0.033804192,NULL,NULL
560,NC__,NULL,NULL,NULL,0,NULL,NULL
560,MO24,NULL,NULL,NULL,0.065596875,NULL,NULL
560,DP24,NULL,NULL,NULL,0.015016667,NULL,NULL
560,SM24,NULL,NULL,NULL,0,NULL,NULL
560,MORT,NULL,NULL,NULL,0.079676563,NULL,NULL
581,AXIS,NULL,NULL,NULL,0.018333333,NULL,NULL
581,NC__,NULL,NULL,NULL,0,NULL,NULL
581,MO24,log_logistic,0,0,0.0637375,-1,-1
581,DP24,NULL,NULL,NULL,0.017694196,NULL,NULL
581,SM24,NULL,NULL,NULL,0.017678571,NULL,NULL
581,MORT,NULL,NULL,NULL,0.09345625,NULL,NULL
585,AXIS,NULL,NULL,NULL,1.79E-05,NULL,NULL
585,NC__,NULL,NULL,NULL,0,NULL,NULL
585,MO24,logistic,183.452,410.8,0.078123438,1,1
585,DP24,NULL,NULL,NULL,0.033017241,NULL,NULL
585,SM24,NULL,NULL,NULL,0,NULL,NULL
585,MORT,NULL,NULL,NULL,0.112171875,NULL,NULL
596,AXIS,logistic,8.488,14.273,0.078731986,0,1
596,NC__,logistic,11.317,11.588,0.014567669,1,1
596,MO24,log_logistic,3.351,67.516,0.3038125,0,1
596,DP24,NULL,NULL,NULL,0,NULL,NULL
596,SM24,NULL,NULL,NULL,0,NULL,NULL
596,MORT,probit,16.911,48.473,0.277950486,0,0
597,AXIS,logistic,3.046,5.943,0.155053763,0,1
597,NC__,logistic,5,5.182,0.04,0,1
597,MO24,log_probit,9.199,59.078,0.2906875,0,1
597,DP24,NULL,NULL,NULL,0,NULL,NULL
597,SM24,NULL,NULL,NULL,0,NULL,NULL
597,MORT,logistic,7.6,10.416,0.676521092,0,0
599,AXIS,NULL,NULL,NULL,0,NULL,NULL
599,NC__,NULL,NULL,NULL,0,NULL,NULL
599,MO24,NULL,NULL,NULL,0.063704688,NULL,NULL
599,DP24,logistic,61.034,63.509,0.195,0,0
599,SM24,NULL,NULL,NULL,0,NULL,NULL
599,MORT,logistic,8.16,17.033,0.501234375,0,0
601,AXIS,NULL,NULL,NULL,0,NULL,NULL
601,NC__,NULL,NULL,NULL,0,NULL,NULL
601,MO24,logistic,1.585,3.373,0.909,0,0
601,DP24,NULL,NULL,NULL,0.05,NULL,NULL
601,SM24,NULL,NULL,NULL,0,NULL,NULL
601,MORT,NULL,NULL,NULL,0,NULL,NULL
602,AXIS,logistic,5.092,5.278,0.019047619,1,1
602,NC__,NULL,NULL,NULL,0,NULL,NULL
602,MO24,logistic,7.74,15.431,0.57975,0,0
602,DP24,log_logistic,1.583,4.83,0.464558283,0,0
602,SM24,NULL,NULL,NULL,0,NULL,NULL
602,MORT,log_logistic,2.878,11.46,0.248631637,0,1
606,AXIS,NULL,NULL,NULL,1.61E-06,NULL,NULL
606,NC__,NULL,NULL,NULL,0,NULL,NULL
606,MO24,probit,106.113,348.143,0.12386628,1,1
606,DP24,NULL,NULL,NULL,0.001653226,NULL,NULL
606,SM24,NULL,NULL,NULL,0,NULL,NULL
606,MORT,log_probit,0.217,4.31E+17,0.125413155,0,1
607,AXIS,NULL,NULL,NULL,0.001698387,NULL,NULL
607,NC__,NULL,NULL,NULL,0,NULL,NULL
607,MO24,weibull,2406144067,9.71E+45,0.062635938,1,1
607,DP24,NULL,NULL,NULL,3.23E-05,NULL,NULL
607,SM24,NULL,NULL,NULL,0,NULL,NULL
607,MORT,probit,127.695,381.17,0.0767,1,1
609,AXIS,NULL,NULL,NULL,0,NULL,NULL
609,NC__,NULL,NULL,NULL,0,NULL,NULL
609,MO24,NULL,NULL,NULL,0.02425,NULL,NULL
609,DP24,NULL,NULL,NULL,0.020620833,NULL,NULL
609,SM24,NULL,NULL,NULL,0,NULL,NULL
609,MORT,NULL,NULL,NULL,0.033683333,NULL,NULL
618,AXIS,NULL,NULL,NULL,0.029469489,NULL,NULL
618,NC__,NULL,NULL,NULL,0,NULL,NULL
618,MO24,NULL,NULL,NULL,0.0015625,NULL,NULL
618,DP24,NULL,NULL,NULL,0,NULL,NULL
618,SM24,NULL,NULL,NULL,0,NULL,NULL
618,MORT,NULL,NULL,NULL,0.040225806,NULL,NULL
628,AXIS,NULL,NULL,NULL,0.038351806,NULL,NULL
628,NC__,NULL,NULL,NULL,0,NULL,NULL
628,MO24,log_logistic,14.212,35.979,0.34775,0,0
628,DP24,NULL,NULL,NULL,0,NULL,NULL
628,SM24,NULL,NULL,NULL,0,NULL,NULL
628,MORT,logistic,6.305,12.126,0.141648065,0,1
629,AXIS,NULL,NULL,NULL,0.004320276,NULL,NULL
629,NC__,NULL,NULL,NULL,0.001440092,NULL,NULL
629,MO24,logistic,32.609,60.997,0.1026875,0,1
629,DP24,logistic,12.787,22.567,0.486365159,0,0
629,SM24,logistic,23.125,38.468,0.224747526,0,0
629,MORT,logistic,16.29,27.499,0.390549906,0,0
674,AXIS,NULL,NULL,NULL,0.05,NULL,NULL
674,NC__,NULL,NULL,NULL,0,NULL,NULL
674,MO24,log_logistic,0.583,5.142,0.7408125,-1,0
674,DP24,NULL,NULL,NULL,0,NULL,NULL
674,SM24,NULL,NULL,NULL,0,NULL,NULL
674,MORT,NULL,NULL,NULL,0.046875,NULL,NULL
689,AXIS,NULL,NULL,NULL,0.099968473,NULL,NULL
689,NC__,NULL,NULL,NULL,0.0034,NULL,NULL
689,MO24,NULL,NULL,NULL,0.080485887,NULL,NULL
689,DP24,NULL,NULL,NULL,0,NULL,NULL
689,SM24,NULL,NULL,NULL,0,NULL,NULL
689,MORT,logistic,9.616,16.246,0.014304783,1,1
691,AXIS,log_logistic,2587.898,5.7364E+11,0.03896627,1,1
691,NC__,NULL,NULL,NULL,0,NULL,NULL
691,MO24,NULL,NULL,NULL,0.0596875,NULL,NULL
691,DP24,NULL,NULL,NULL,0,NULL,NULL
691,SM24,NULL,NULL,NULL,0,NULL,NULL
691,MORT,log_logistic,9.087,161.141,0.22290634,0,1
694,AXIS,probit,42.852,96.671,0.074683468,0,1
694,NC__,NULL,NULL,NULL,0,NULL,NULL
694,MO24,logistic,61.26,98.147,0.02625,1,1
694,DP24,logistic,49.14,63.04,0.027021552,0,1
694,SM24,NULL,NULL,NULL,0,NULL,NULL
694,MORT,logistic,69.705,105.231,0.011493534,1,1
696,AXIS,NULL,NULL,NULL,0.036351417,NULL,NULL
696,NC__,NULL,NULL,NULL,0,NULL,NULL
696,MO24,NULL,NULL,NULL,0.04325,NULL,NULL
696,DP24,NULL,NULL,NULL,0.0003125,NULL,NULL
696,SM24,NULL,NULL,NULL,0,NULL,NULL
696,MORT,NULL,NULL,NULL,0.020054435,NULL,NULL
697,AXIS,NULL,NULL,NULL,0.003510081,NULL,NULL
697,NC__,NULL,NULL,NULL,0.012516129,NULL,NULL
697,MO24,logistic,59.743,89.951,0.0306875,1,1
697,DP24,NULL,NULL,NULL,0.0035,NULL,NULL
697,SM24,NULL,NULL,NULL,0,NULL,NULL
697,MORT,NULL,NULL,NULL,0.0003125,NULL,NULL
702,AXIS,log_probit,11.886,1593.019,0.147229205,0,1
702,NC__,NULL,NULL,NULL,0,NULL,NULL
702,MO24,logistic,63.868,117.428,0.059375,0,1
702,DP24,NULL,NULL,NULL,0.076596249,NULL,NULL
702,SM24,NULL,NULL,NULL,0,NULL,NULL
702,MORT,logistic,40.471,84.164,0.14965625,0,1
721,AXIS,logistic,99.399,151.264,0.009050323,1,1
721,NC__,NULL,NULL,NULL,0,NULL,NULL
721,MO24,logistic,58.14,86.475,0.0150625,1,1
721,DP24,logistic,33.956,57.006,0.083302558,0,1
721,SM24,NULL,NULL,NULL,0,NULL,NULL
721,MORT,logistic,50.633,87.828,0.046349972,1,1
722,AXIS,logistic,49.613,50.273,0.032,0,1
722,NC__,NULL,NULL,NULL,0,NULL,NULL
722,MO24,NULL,NULL,NULL,0.15504,NULL,NULL
722,DP24,logistic,21.888,41.558,0.183380538,0,0
722,SM24,NULL,NULL,NULL,0,NULL,NULL
722,MORT,logistic,40.008,66.557,0.083628571,0,1
740,AXIS,NULL,NULL,NULL,0.015018519,NULL,NULL
740,NC__,NULL,NULL,NULL,0,NULL,NULL
740,MO24,NULL,NULL,NULL,0.062779788,NULL,NULL
740,DP24,log_logistic,16.441,18.917,0.453480033,0,0
740,SM24,NULL,NULL,NULL,0,NULL,NULL
740,MORT,log_logistic,16.5,19.453,0.491092389,0,0
741,AXIS,NULL,NULL,NULL,0.000666667,NULL,NULL
741,NC__,NULL,NULL,NULL,0,NULL,NULL
741,MO24,logistic,38.406,74.809,0.0920625,0,1
741,DP24,logistic,55.183,83.185,0.034805034,1,1
741,SM24,NULL,NULL,NULL,0,NULL,NULL
741,MORT,logistic,51.698,96.27,0.069034106,1,1
746,AXIS,NULL,NULL,NULL,0.03555505,NULL,NULL
746,NC__,NULL,NULL,NULL,0.012933333,NULL,NULL
746,MO24,NULL,NULL,NULL,0.0498125,NULL,NULL
746,DP24,NULL,NULL,NULL,0,NULL,NULL
746,SM24,NULL,NULL,NULL,0,NULL,NULL
746,MORT,NULL,NULL,NULL,0.036103629,NULL,NULL
747,AXIS,NULL,NULL,NULL,0,NULL,NULL
747,NC__,NULL,NULL,NULL,0,NULL,NULL
747,MO24,log_logistic,0.611,2.022,0.5418125,0,0
747,DP24,NULL,NULL,NULL,0,NULL,NULL
747,SM24,NULL,NULL,NULL,0,NULL,NULL
747,MORT,gamma,0.921,1.085,0.191140335,0,0
768,AXIS,logistic,9.996,15.55,0.050279462,0,1
768,NC__,NULL,NULL,NULL,0.007697044,NULL,NULL
768,MO24,logistic,13.066,24.995,0.43325,0,0
768,DP24,NULL,NULL,NULL,0.040608466,NULL,NULL
768,SM24,NULL,NULL,NULL,0,NULL,NULL
768,MORT,NULL,NULL,NULL,0.070187959,NULL,NULL
769,AXIS,NULL,NULL,NULL,0.0034,NULL,NULL
769,NC__,NULL,NULL,NULL,0,NULL,NULL
769,MO24,NULL,NULL,NULL,0.0354375,NULL,NULL
769,DP24,NULL,NULL,NULL,0,NULL,NULL
769,SM24,NULL,NULL,NULL,0,NULL,NULL
769,MORT,logistic,61.915,100.412,0.025060484,1,1
770,AXIS,NULL,NULL,NULL,0.044910714,NULL,NULL
770,NC__,NULL,NULL,NULL,0.012125,NULL,NULL
770,MO24,NULL,NULL,NULL,0.042760081,NULL,NULL
770,DP24,NULL,NULL,NULL,0,NULL,NULL
770,SM24,NULL,NULL,NULL,0,NULL,NULL
770,MORT,NULL,NULL,NULL,0.010551724,NULL,NULL
771,AXIS,probit,30.685,81.194,0.119366338,0,1
771,NC__,NULL,NULL,NULL,0.015045977,NULL,NULL
771,MO24,NULL,NULL,NULL,0.075625,NULL,NULL
771,DP24,NULL,NULL,NULL,0,NULL,NULL
771,SM24,NULL,NULL,NULL,0,NULL,NULL
771,MORT,NULL,NULL,NULL,0.043525,NULL,NULL
774,AXIS,logistic,51.249,66.751,0.024453333,1,1
774,NC__,logistic,58.268,77.549,0.018693333,1,1
774,MO24,NULL,NULL,NULL,0.033875,NULL,NULL
774,DP24,NULL,NULL,NULL,0,NULL,NULL
774,SM24,NULL,NULL,NULL,0,NULL,NULL
774,MORT,logistic,62.86,116.081,0.050590534,1,1
775,AXIS,logistic,54.588,92.052,0.05444132,1,1
775,NC__,NULL,NULL,NULL,0,NULL,NULL
775,MO24,NULL,NULL,NULL,0.068,NULL,NULL
775,DP24,NULL,NULL,NULL,0.0102,NULL,NULL
775,SM24,NULL,NULL,NULL,0,NULL,NULL
775,MORT,log_logistic,34.664,490.612,0.076558621,0,1
776,AXIS,NULL,NULL,NULL,0.062462736,NULL,NULL
776,NC__,NULL,NULL,NULL,0,NULL,NULL
776,MO24,NULL,NULL,NULL,0.04525,NULL,NULL
776,DP24,NULL,NULL,NULL,0.011870968,NULL,NULL
776,SM24,NULL,NULL,NULL,0,NULL,NULL
776,MORT,NULL,NULL,NULL,0.001666667,NULL,NULL
777,AXIS,log_logistic,0.376,2.543,0.843786407,-1,0
777,NC__,NULL,NULL,NULL,0,NULL,NULL
777,MO24,NULL,NULL,NULL,0,NULL,NULL
777,DP24,log_logistic,7.743,18464.595,0.1245,0,1
777,SM24,NULL,NULL,NULL,0,NULL,NULL
777,MORT,logistic,33.739,62.32,0.0965625,0,1
778,AXIS,logistic,4.491,8.326,0.09025974,0,1
778,NC__,NULL,NULL,NULL,0,NULL,NULL
778,MO24,log_logistic,5.562,8.739,0.7875625,0,0
778,DP24,logistic,4.815,4.984,0.157142857,0,0
778,SM24,NULL,NULL,NULL,0,NULL,NULL
778,MORT,logistic,3.543,6.457,0.119047619,0,1
946,AXIS,logistic,18.954,34.529,0.280086081,0,0
946,NC__,NULL,NULL,NULL,0.027714286,NULL,NULL
946,MO24,NULL,NULL,NULL,0.085375,NULL,NULL
946,DP24,NULL,NULL,NULL,0,NULL,NULL
946,SM24,NULL,NULL,NULL,0,NULL,NULL
946,MORT,logistic,37.808,66.903,0.084716203,0,1
947,AXIS,NULL,NULL,NULL,0,NULL,NULL
947,NC__,NULL,NULL,NULL,0,NULL,NULL
947,MO24,NULL,NULL,NULL,0.0143125,NULL,NULL
947,DP24,NULL,NULL,NULL,0,NULL,NULL
947,SM24,NULL,NULL,NULL,0,NULL,NULL
947,MORT,NULL,NULL,NULL,0.014362903,NULL,NULL
948,AXIS,NULL,NULL,NULL,0.003642857,NULL,NULL
948,NC__,NULL,NULL,NULL,0.003642857,NULL,NULL
948,MO24,log_probit,15.883,31.971,0.4208125,0,0
948,DP24,NULL,NULL,NULL,0,NULL,NULL
948,SM24,NULL,NULL,NULL,0,NULL,NULL
948,MORT,NULL,NULL,NULL,0.017241379,NULL,NULL
949,AXIS,NULL,NULL,NULL,0.025467408,NULL,NULL
949,NC__,NULL,NULL,NULL,0,NULL,NULL
949,MO24,NULL,NULL,NULL,0.0383125,NULL,NULL
949,DP24,NULL,NULL,NULL,0.035731452,NULL,NULL
949,SM24,NULL,NULL,NULL,0,NULL,NULL
949,MORT,NULL,NULL,NULL,0.051324059,NULL,NULL
951,AXIS,NULL,NULL,NULL,0,NULL,NULL
951,NC__,NULL,NULL,NULL,0,NULL,NULL
951,MO24,NULL,NULL,NULL,0.031420313,NULL,NULL
951,DP24,NULL,NULL,NULL,0.003193548,NULL,NULL
951,SM24,NULL,NULL,NULL,0,NULL,NULL
951,MORT,NULL,NULL,NULL,0.064059375,NULL,NULL
952,AXIS,logistic,86.025,117.762,0.019123134,1,1
952,NC__,NULL,NULL,NULL,0,NULL,NULL
952,MO24,NULL,NULL,NULL,0.050248756,NULL,NULL
952,DP24,NULL,NULL,NULL,0,NULL,NULL
952,SM24,NULL,NULL,NULL,0,NULL,NULL
952,MORT,NULL,NULL,NULL,0.048262068,NULL,NULL
961,AXIS,NULL,NULL,NULL,0.015740494,NULL,NULL
961,NC__,NULL,NULL,NULL,0,NULL,NULL
961,MO24,NULL,NULL,NULL,0.058768657,NULL,NULL
961,DP24,NULL,NULL,NULL,0,NULL,NULL
961,SM24,NULL,NULL,NULL,0,NULL,NULL
961,MORT,NULL,NULL,NULL,0.058152155,NULL,NULL
965,AXIS,log_logistic,26.628,30.121,0.330908369,0,0
965,NC__,NULL,NULL,NULL,0,NULL,NULL
965,MO24,logistic,25.577,45.334,0.1638125,0,0
965,DP24,log_logistic,33.158,34.679,0.470434812,0,0
965,SM24,NULL,NULL,NULL,0,NULL,NULL
965,MORT,logistic,29.107,46.179,0.125352823,0,0
966,AXIS,NULL,NULL,NULL,0.018369567,NULL,NULL
966,NC__,NULL,NULL,NULL,0,NULL,NULL
966,MO24,logistic,58.034,124.133,0.095356551,0,1
966,DP24,NULL,NULL,NULL,0,NULL,NULL
966,SM24,NULL,NULL,NULL,0,NULL,NULL
966,MORT,NULL,NULL,NULL,0.031513862,NULL,NULL
998,AXIS,log_probit,0.802,8.94,0.672361566,-1,0
998,NC__,log_probit,0.017,384.627,0.343107498,-1,1
998,MO24,NULL,NULL,NULL,0.100538972,NULL,NULL
998,DP24,NULL,NULL,NULL,0,NULL,NULL
998,SM24,NULL,NULL,NULL,0,NULL,NULL
998,MORT,NULL,NULL,NULL,0.092224692,NULL,NULL
1030,AXIS,NULL,NULL,NULL,0.005072581,NULL,NULL
1030,NC__,NULL,NULL,NULL,0,NULL,NULL
1030,MO24,logistic,76.645,117.239,0.0261875,1,1
1030,DP24,NULL,NULL,NULL,0,NULL,NULL
1030,SM24,NULL,NULL,NULL,0,NULL,NULL
1030,MORT,NULL,NULL,NULL,0.004957661,NULL,NULL
1031,AXIS,logistic,63.672,93.293,0.018852823,1,1
1031,NC__,logistic,92.097,137.497,0.014207661,1,1
1031,MO24,NULL,NULL,NULL,0.0048125,NULL,NULL
1031,DP24,NULL,NULL,NULL,0.036375,NULL,NULL
1031,SM24,NULL,NULL,NULL,0,NULL,NULL
1031,MORT,NULL,NULL,NULL,0.036375,NULL,NULL
1105,AXIS,NULL,NULL,NULL,0.035526658,NULL,NULL
1105,NC__,NULL,NULL,NULL,0,NULL,NULL
1105,MO24,NULL,NULL,NULL,0.223125,NULL,NULL
1105,DP24,logistic,139.977,273.55,0.055669684,1,1
1105,SM24,NULL,NULL,NULL,0,NULL,NULL
1105,MORT,NULL,NULL,NULL,0.008154402,NULL,NULL
1114,AXIS,log_logistic,3.638,3.999,0.282044299,0,0
1114,NC__,NULL,NULL,NULL,0,NULL,NULL
1114,MO24,log_probit,7.393,20.96,0.616189884,0,0
1114,DP24,NULL,NULL,NULL,0,NULL,NULL
1114,SM24,NULL,NULL,NULL,0,NULL,NULL
1114,MORT,log_logistic,4.776,5.15,0.632142857,0,0
1119,AXIS,log_probit,11.075,126.403,0.20009478,0,1
